# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_pacdm          15:(.)xa_pacdr           16:(.)rho_pacdr          17:(.)p_pacdr            18:(.)nsub_pacdr         19:(.)N_pacdr            20:(.)w_pacdr            21:(.)cs2_pacdr       22:(.)Gamma_pacdr [1/Mpc]    23:(.)dx_pacdr           24:(.)ddx_pacdr          25:(.)dw_pacdr           26:(.)ddw_pacdr          27:(.)dcs2_pacdr         28:(.)dGamma_pacdr       29:(.)rho_lambda         30:(.)rho_ur             31:(.)rho_crit           32:(.)rho_tot            33:(.)p_tot              34:(.)p_tot_prime        35:gr.fac. D             36:gr.fac. f          
       7.809637522728e+13       1.183872701999e-25       5.669789970852e-09       1.377497687357e+22       1.376396112417e+04       1.762432774135e-10       1.074915472567e+18       3.273251469875e-09       1.023534721195e+44       1.186221084502e+33       6.047069466797e+33       2.324514436394e+43       7.748381454648e+42       3.182668140420e+32       1.793962474251e-10       1.659164612856e+43       5.530548709519e+42       2.991935284598e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       2.220633937336e+32       1.793962474251e-10       1.793962474251e-10      -1.706674963117e-21      -3.413349926234e-21      -3.413349926234e-21      -2.000000000000e+00       5.028897389097e-08       4.755972524782e+43       1.897499878673e+44       1.897499878673e+44       6.324999595326e+43      -4.462523280876e+52       9.640278485123e-06       1.338282225162e+00 
       7.726141437266e+13       1.209599091846e-25       5.729816621169e-09       1.348200341834e+22       1.376396112417e+04       1.781479310977e-10       1.063423103824e+18       3.308625360788e-09       9.804595674597e+43       1.148579262631e+33       5.855180522416e+33       2.226687939028e+43       7.422293130095e+42       3.081673959167e+32       1.813349751235e-10       1.589339164544e+43       5.297797215145e+42       2.896993543550e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       2.173404326471e+32       1.813349751235e-10       1.813349751235e-10      -1.743762215314e-21      -3.487524430627e-21      -3.487524430627e-21      -2.000000000000e+00       5.028897389097e-08       4.555818838324e+43       1.817644161722e+44       1.817644161722e+44       6.058813872164e+43      -4.229016514848e+52       9.778955520323e-06       1.319303816798e+00 
       7.643538043208e+13       1.235884534188e-25       5.793481250294e-09       1.319526107670e+22       1.376396112417e+04       1.800731682941e-10       1.052053604778e+18       3.344381535843e-09       9.391972187335e+43       1.112131911819e+33       5.669380703880e+33       2.132978440652e+43       7.109928135508e+42       2.983884580990e+32       1.832946545707e-10       1.522452299416e+43       5.074840998054e+42       2.805064546206e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       2.127179219817e+32       1.832946545707e-10       1.832946545707e-10      -1.781655399692e-21      -3.563310799383e-21      -3.563310799383e-21      -2.000000000000e+00       5.028897389097e-08       4.364088560117e+43       1.741149148823e+44       1.741149148823e+44       5.803830495840e+43      -4.007728264299e+52       9.917632555524e-06       1.300856153932e+00 
       7.561817796419e+13       1.262741177735e-25       5.855326890014e-09       1.291461732204e+22       1.376396112417e+04       1.820192114479e-10       1.040805661780e+18       3.380524126375e-09       8.996713836576e+43       1.076841128449e+33       5.489476787688e+33       2.043212678591e+43       6.810708928636e+42       2.889198309309e+32       1.852755121911e-10       1.458380348076e+43       4.861267826919e+42       2.716052690522e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       2.081937253051e+32       1.852755121911e-10       1.852755121911e-10      -1.820372029726e-21      -3.640744059452e-21      -3.640744059452e-21      -2.000000000000e+00       5.028897389097e-08       4.180427193533e+43       1.667873405746e+44       1.667873405746e+44       5.559578018925e+43      -3.798019181072e+52       1.005630959072e-05       1.282917279540e+00 
       7.480971254804e+13       1.290181435396e-25       5.918991519138e-09       1.263994244639e+22       1.376396112417e+04       1.839862854082e-10       1.029677975222e+18       3.417057308369e-09       8.618089815724e+43       1.042670211687e+33       5.315281681814e+33       1.957224681876e+43       6.524082272920e+42       2.797516674639e+32       1.872777768566e-10       1.397004845715e+43       4.656682819048e+42       2.629865408148e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       2.037657516236e+32       1.872777768566e-10       1.872777768566e-10      -1.859929999473e-21      -3.719859998945e-21      -3.719859998945e-21      -2.000000000000e+00       5.028897389097e-08       4.004495160833e+43       1.597681450481e+44       1.597681450481e+44       5.325604834716e+43      -3.599283371651e+52       1.019498662593e-05       1.265466431284e+00 
       7.400989077217e+13       1.318217989287e-25       5.982656148262e-09       1.237110950051e+22       1.376396112417e+04       1.859746174540e-10       1.018669259392e+18       3.453985302927e-09       8.255400073962e+43       1.009583625307e+33       5.146614231141e+33       1.874855464379e+43       6.249518214597e+42       2.708744332179e+32       1.893016799120e-10       1.338212313081e+43       4.460707710269e+42       2.546413068167e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.994319544160e+32       1.893016799120e-10       1.893016799120e-10      -1.900347591838e-21      -3.800695183675e-21      -3.800695183675e-21      -2.000000000000e+00       5.028897389097e-08       3.835967175302e+43       1.530443502737e+44       1.530443502737e+44       5.101478342241e+43      -3.410946646612e+52       1.033366366113e-05       1.248483961328e+00 
       7.321862022383e+13       1.346863797529e-25       6.046320777386e-09       1.210799423516e+22       1.376396112417e+04       1.879844373206e-10       1.007778242326e+18       3.491312376779e-09       7.907974021903e+43       9.775469607398e+32       4.983299029063e+33       1.795952730855e+43       5.986509102850e+42       2.622788962665e+32       1.913474552026e-10       1.281894046663e+43       4.272980155543e+42       2.465608883877e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.951903306874e+32       1.913474552026e-10       1.913474552026e-10      -1.941643487028e-21      -3.883286974055e-21      -3.883286974055e-21      -2.000000000000e+00       5.028897389097e-08       3.674531639822e+43       1.466035243987e+44       1.466035243987e+44       4.886784146414e+43      -3.232464861664e+52       1.047234069633e-05       1.231951262567e+00 
       7.243580947828e+13       1.376132099686e-25       6.111804395914e-09       1.185047504370e+22       1.376396112417e+04       1.900159772260e-10       9.970036656568e+17       3.529042842760e-09       7.575169291715e+43       9.465269012863e+32       4.825166235075e+33       1.720370595359e+43       5.734568651196e+42       2.539561176355e+32       1.934153391007e-10       1.227945917705e+43       4.093153059017e+42       2.387368822541e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.910389200438e+32       1.934153391007e-10       1.934153391007e-10      -1.983836771183e-21      -3.967673542366e-21      -3.967673542366e-21      -2.000000000000e+00       5.028897389097e-08       3.519890070746e+43       1.404337587613e+44       1.404337587613e+44       4.681125291841e+43      -3.063322345505e+52       1.061101773153e-05       1.215850700614e+00 
       7.166136808825e+13       1.406036422550e-25       6.179107003845e-09       1.159843290588e+22       1.376396112417e+04       1.920694718976e-10       9.863442844714e+17       3.567181060296e-09       7.256370549422e+43       9.164911874726e+32       4.672051398145e+33       1.647969311512e+43       5.493231038374e+42       2.458974420076e+32       1.955055705331e-10       1.176268179678e+43       3.920893932260e+42       2.311611517995e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.869758037858e+32       1.955055705331e-10       1.955055705331e-10      -2.026946945200e-21      -4.053893890399e-21      -4.053893890399e-21      -2.000000000000e+00       5.028897389097e-08       3.371756546022e+43       1.345236458722e+44       1.345236458722e+44       4.484121528878e+43      -2.903030409939e+52       1.074969476674e-05       1.200165551046e+00 
       7.089520657347e+13       1.436590587930e-25       6.244590622373e-09       1.135175133285e+22       1.376396112417e+04       1.941451585997e-10       9.757988671672e+17       3.605731435965e-09       6.950988357200e+43       8.874085834999e+32       4.523795285692e+33       1.578615014121e+43       5.262050047070e+42       2.380944887206e+32       1.976183910087e-10       1.126765283856e+43       3.755884279521e+42       2.238258186031e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.829991040220e+32       1.976183910087e-10       1.976183910087e-10      -2.070993933742e-21      -4.141987867484e-21      -4.141987867484e-21      -2.000000000000e+00       5.028897389097e-08       3.229857176543e+43       1.288622583229e+44       1.288622583229e+44       4.295408610573e+43      -2.751125937953e+52       1.088837180194e-05       1.184879941483e+00 
       7.013723641037e+13       1.467808716370e-25       6.313712219708e-09       1.111031631330e+22       1.376396112417e+04       1.962432771608e-10       9.653661953089e+17       3.644698423901e-09       6.658458083535e+43       8.592488447607e+32       4.380243717989e+33       1.512179471668e+43       5.040598238894e+42       2.305391430520e+32       1.997540446462e-10       1.079345702654e+43       3.597819008846e+42       2.167232542465e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.791069828010e+32       1.997540446462e-10       1.997540446462e-10      -2.115998094451e-21      -4.231996188903e-21      -4.231996188903e-21      -2.000000000000e+00       5.028897389097e-08       3.093929599744e+43       1.234391285815e+44       1.234391285815e+44       4.114637619200e+43      -2.607170045676e+52       1.102704883715e-05       1.169978797973e+00 
       6.938737002177e+13       1.499705237323e-25       6.381014827639e-09       1.087401626076e+22       1.376396112417e+04       1.983640700008e-10       9.550450634880e+17       3.684086526458e-09       6.378238859265e+43       8.319826863865e+32       4.241247407827e+33       1.448539849222e+43       4.828466164075e+42       2.232235477804e+32       2.019127782027e-10       1.033921760395e+43       3.446405867984e+42       2.098460723804e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.752976412618e+32       2.019127782027e-10       2.019127782027e-10      -2.161980227355e-21      -4.323960454710e-21      -4.323960454710e-21      -2.000000000000e+00       5.028897389097e-08       2.963722494509e+43       1.182442296392e+44       1.182442296392e+44       3.941474321131e+43      -2.470746814349e+52       1.116572587236e-05       1.155447795456e+00 
       6.864552076686e+13       1.532294891543e-25       6.450136424974e-09       1.064274196206e+22       1.376396112417e+04       2.005077821598e-10       9.448342791834e+17       3.723900294556e-09       6.109812577545e+43       8.055817527920e+32       4.106661805261e+33       1.387578481323e+43       4.625261604410e+42       2.161400950137e+32       2.040948411020e-10       9.904094712108e+42       3.301364904036e+42       2.031871210433e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.715693188025e+32       2.040948411020e-10       2.040948411020e-10      -2.208961584479e-21      -4.417923168957e-21      -4.417923168957e-21      -2.000000000000e+00       5.028897389097e-08       2.838995116497e+43       1.132679564709e+44       1.132679564709e+44       3.775598548859e+43      -2.341462088650e+52       1.130440290756e-05       1.141273311779e+00 
       6.791160293113e+13       1.565592742541e-25       6.519258022308e-09       1.041638652681e+22       1.376396112417e+04       2.026746613260e-10       9.347326626240e+17       3.764144328393e-09       5.852682935902e+43       7.800185881873e+32       3.976346947284e+33       1.329182654426e+43       4.430608848086e+42       2.092814182781e+32       2.063004854632e-10       9.487283837502e+42       3.162427945834e+42       1.967394752236e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.679202922668e+32       2.063004854632e-10       2.063004854632e-10      -2.256963879671e-21      -4.513927759341e-21      -4.513927759341e-21      -2.000000000000e+00       5.028897389097e-08       2.719516853021e+43       1.085011082760e+44       1.085011082760e+44       3.616703609033e+43      -2.218942337898e+52       1.144307994278e-05       1.127442385156e+00 
       6.718553171646e+13       1.599614178820e-25       6.590198609047e-09       1.019484533805e+22       1.376396112417e+04       2.048649578641e-10       9.247390466520e+17       3.804823277788e-09       5.606374518605e+43       7.552666080245e+32       3.850167312273e+33       1.273244398502e+43       4.244147995006e+42       2.026403848565e+32       2.085299661303e-10       9.088014324348e+42       3.029338108116e+42       1.904964296581e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.643488751472e+32       2.085299661303e-10       2.085299661303e-10      -2.306009298636e-21      -4.612018597273e-21      -4.612018597273e-21      -2.000000000000e+00       5.028897389097e-08       2.605066796659e+43       1.039348714668e+44       1.039348714668e+44       3.464495715400e+43      -2.102833576843e+52       1.158175697799e-05       1.113942674576e+00 
       6.646722323137e+13       1.634374925335e-25       6.661139195785e-09       9.978016003850e+21       1.376396112417e+04       2.070789248447e-10       9.148522765881e+17       3.845941842893e-09       5.370431917652e+43       7.313000713516e+32       3.727991679051e+33       1.219660287409e+43       4.065534291363e+42       1.962100883711e+32       2.107835407011e-10       8.705547949675e+42       2.901849316558e+42       1.844514918587e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.608534168059e+32       2.107835407011e-10       2.107835407011e-10      -2.356120509192e-21      -4.712241018384e-21      -4.712241018384e-21      -2.000000000000e+00       5.028897389097e-08       2.495433336814e+43       9.956080337308e+43       9.956080337308e+43       3.318693445614e+43      -1.992800342926e+52       1.172043401321e-05       1.100762423134e+00 
       6.575659448129e+13       1.669891047230e-25       6.733898771927e-09       9.765798310001e+21       1.376396112417e+04       2.093168180734e-10       9.050712100982e+17       3.887504774593e-09       5.144418890750e+43       7.080940540422e+32       3.609692990425e+33       1.168331247664e+43       3.894437492213e+42       1.899838416013e+32       2.130614695574e-10       8.339177558408e+42       2.779725852803e+42       1.785983753605e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.574323017115e+32       2.130614695574e-10       2.130614695574e-10      -2.407320671741e-21      -4.814641343482e-21      -4.814641343482e-21      -2.000000000000e+00       5.028897389097e-08       2.390413768457e+43       9.537081663162e+43       9.537081663162e+43       3.179027220904e+43      -1.888524727063e+52       1.185911104843e-05       1.087890423832e+00 
       6.505356335897e+13       1.706178959547e-25       6.806658348069e-09       9.558094173714e+21       1.376396112417e+04       2.115788961201e-10       8.953947170615e+17       3.929516875149e-09       4.927917554735e+43       6.856244228764e+32       3.495148221049e+33       1.119162375261e+43       3.730541250870e+42       1.839551695289e+32       2.153640158951e-10       7.988225755881e+42       2.662741918627e+42       1.729309931840e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.540839486928e+32       2.153640158951e-10       2.153640158951e-10      -2.459633449980e-21      -4.919266899960e-21      -4.919266899960e-21      -2.000000000000e+00       5.028897389097e-08       2.289813917339e+43       9.135716423359e+43       9.135716423359e+43       3.045238807641e+43      -1.789705455135e+52       1.199778808364e-05       1.075315987829e+00 
       6.435804863501e+13       1.743255434023e-25       6.879417924210e-09       9.354807598272e+21       1.376396112417e+04       2.138654203490e-10       8.858216794396e+17       3.971982998715e-09       4.720527612930e+43       6.638678104429e+32       3.384238249488e+33       1.072062760201e+43       3.573542534003e+42       1.781178026046e+32       2.176914457542e-10       7.652043655382e+42       2.550681218461e+42       1.674434515053e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.508068102077e+32       2.176914457542e-10       2.176914457542e-10      -2.513083021833e-21      -5.026166043666e-21      -5.026166043666e-21      -2.000000000000e+00       5.028897389097e-08       2.193447780977e+43       8.751242520069e+43       8.751242520069e+43       2.917080839882e+43      -1.696057017543e+52       1.213646511887e-05       1.063028914827e+00 
       6.366996994847e+13       1.781137606148e-25       6.953996489756e-09       9.155844628666e+21       1.376396112417e+04       2.161766549491e-10       8.763509911477e+17       4.014908051881e-09       4.521865615026e+43       6.428015908379e+32       3.276847734331e+33       1.026945318405e+43       3.423151061351e+42       1.724656702279e+32       2.200440280499e-10       7.330009678403e+42       2.443336559468e+42       1.621300435266e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.475993716281e+32       2.200440280499e-10       2.200440280499e-10      -2.567694090629e-21      -5.135388181257e-21      -5.135388181257e-21      -2.000000000000e+00       5.028897389097e-08       2.101137184747e+43       8.382949086427e+43       8.382949086427e+43       2.794316362006e+43      -1.607308844315e+52       1.227514215409e-05       1.051019465466e+00 
       6.298924779757e+13       1.819842985146e-25       7.028575055301e-09       8.961113308173e+21       1.376396112417e+04       2.185128669642e-10       8.669815579264e+17       4.058296994309e-09       4.331564248103e+43       6.224038561352e+32       3.172864994246e+33       9.837266307031e+42       3.279088769010e+42       1.669928944340e+32       2.224220346035e-10       7.021528405381e+42       2.340509468460e+42       1.569852435411e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.444601505396e+32       2.224220346035e-10       2.224220346035e-10      -2.623491896515e-21      -5.246983793030e-21      -5.246983793030e-21      -2.000000000000e+00       5.028897389097e-08       2.012711452452e+43       8.030155172192e+43       8.030155172192e+43       2.676718390599e+43      -1.523204523369e+52       1.241381918932e-05       1.039278335602e+00 
       6.231580353053e+13       1.859389458729e-25       7.104972610250e-09       8.770523635854e+21       1.376396112417e+04       2.208743263244e-10       8.577122972156e+17       4.102154839190e-09       4.149271657499e+43       6.026533936032e+32       3.072181891836e+33       9.423267885939e+42       3.141089295313e+42       1.616937837808e+32       2.248257401738e-10       6.726029474809e+42       2.242009824936e+42       1.520037011871e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.413876960567e+32       2.248257401738e-10       2.248257401738e-10      -2.680502228128e-21      -5.361004456255e-21      -5.361004456255e-21      -2.000000000000e+00       5.028897389097e-08       1.928007090750e+43       7.692208484707e+43       7.692208484707e+43       2.564069494774e+43      -1.443501059687e+52       1.255249622455e-05       1.027796632231e+00 
       6.164955933647e+13       1.899795305848e-25       7.181370165199e-09       8.583987524955e+21       1.376396112417e+04       2.232613058764e-10       8.485421380293e+17       4.146486653982e-09       3.974650796248e+43       5.835296636442e+32       2.974693721176e+33       9.026692465030e+42       3.008897488343e+42       1.565628274303e+32       2.272554224891e-10       6.442966528673e+42       2.147655509558e+42       1.471802358833e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.383805881523e+32       2.272554224891e-10       2.272554224891e-10      -2.738751434507e-21      -5.477502869013e-21      -5.477502869013e-21      -2.000000000000e+00       5.028897389097e-08       1.846867486869e+43       7.368484182858e+43       7.368484182858e+43       2.456161394162e+43      -1.367968173248e+52       1.269117325978e-05       1.016565851071e+00 
       6.099043823641e+13       1.941079199737e-25       7.259586709552e-09       8.401418762200e+21       1.376396112417e+04       2.256740814161e-10       8.394700208319e+17       4.191297560802e-09       3.807378801907e+43       5.650127784345e+32       2.880299098930e+33       8.646806802533e+42       2.882268934178e+42       1.515946894174e+32       2.297113622790e-10       6.171816202275e+42       2.057272067425e+42       1.425098314415e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.354374370008e+32       2.297113622790e-10       2.297113622790e-10      -2.798266437276e-21      -5.596532874552e-21      -5.596532874552e-21      -2.000000000000e+00       5.028897389097e-08       1.769142619038e+43       7.058383721785e+43       7.058383721785e+43       2.352794573809e+43      -1.296387633706e+52       1.282985029502e-05       1.005577855501e+00 
       6.033836407438e+13       1.983260222642e-25       7.337803253904e-09       8.222732967942e+21       1.376396112417e+04       2.281129317195e-10       8.304948974157e+17       4.236592737236e-09       3.647146399602e+43       5.470834812417e+32       2.788899858913e+33       8.282908514938e+42       2.760969504979e+42       1.467842031007e+32       2.321938433068e-10       5.912077156562e+42       1.970692385521e+42       1.379876308501e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.325568823364e+32       2.321938433068e-10       2.321938433068e-10      -2.859074743084e-21      -5.718149486169e-21      -5.718149486169e-21      -2.000000000000e+00       5.028897389097e-08       1.694688779108e+43       6.761333746209e+43       6.761333746209e+43       2.253777915287e+43      -1.228552629873e+52       1.296852733025e-05       9.948248569599e-01 
       5.969326150864e+13       2.026357868314e-25       7.417838787660e-09       8.047847557164e+21       1.376396112417e+04       2.305781385756e-10       8.216157307797e+17       4.282377416714e-09       3.493657330200e+43       5.297231263987e+32       2.700400950003e+33       7.934324778338e+42       2.644774926113e+42       1.421263657897e+32       2.347031524027e-10       5.663269151187e+42       1.887756383729e+42       1.336089312226e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.297375928240e+32       2.347031524027e-10       2.347031524027e-10      -2.921204456321e-21      -5.842408912642e-21      -5.842408912642e-21      -2.000000000000e+00       5.028897389097e-08       1.623368306845e+43       6.476785030335e+43       6.476785030335e+43       2.158928343333e+43      -1.164267172198e+52       1.310720436549e-05       9.842993964782e-01 
       5.905505600295e+13       2.070392056654e-25       7.497874321416e-09       7.876681701310e+21       1.376396112417e+04       2.330699868184e-10       8.128314950102e+17       4.328656889310e-09       3.346627802545e+43       5.129136599130e+32       2.614710337295e+33       7.600411084417e+42       2.533470361472e+42       1.376163335418e+32       2.372395794964e-10       5.424932156576e+42       1.808310718859e+42       1.293691789074e+29       7.137658555036e-01       3.333333333333e-01       3.333333333333e-01       1.269782654443e+32       2.372395794964e-10       2.372395794964e-10      -2.984684292102e-21      -5.969368584203e-21      -5.969368584203e-21      -2.000000000000e+00       5.028897389097e-08       1.555049335405e+43       6.204211462375e+43       6.204211462375e+43       2.068070487350e+43      -1.103345526514e+52       1.324588140072e-05       9.739943274725e-01 
