# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  146       6.225788044919e-10       1.538582597077e-13      -6.528872431288e-12       0.000000000000e+00       2.714656164859e-12       6.534008924276e-13      -4.182769425203e-15 
  147       6.275146514744e-10       1.533893829118e-13      -6.545110063029e-12       0.000000000000e+00       2.660059921738e-12       6.436945307872e-13      -4.111218917381e-15 
  148       6.324273855418e-10       1.528562120694e-13      -6.558047679347e-12       0.000000000000e+00       2.606828484904e-12       6.341296571318e-13      -4.038570654641e-15 
  149       6.373157752261e-10       1.522597813355e-13      -6.567634964043e-12       0.000000000000e+00       2.554951974666e-12       6.247113073569e-13      -3.965009566437e-15 
  150       6.421785489904e-10       1.516012324544e-13      -6.573823112152e-12       0.000000000000e+00       2.504415447678e-12       6.154441036426e-13      -3.890729123929e-15 
  151       6.470143944108e-10       1.508818166299e-13      -6.576564872502e-12       0.000000000000e+00       2.455198779812e-12       6.063322422221e-13      -3.815931464041e-15 
  152       6.518219573571e-10       1.501028963957e-13      -6.575814590293e-12       0.000000000000e+00       2.407276549032e-12       5.973794811519e-13      -3.740827513516e-15 
  153       6.565998411750e-10       1.492659474862e-13      -6.571528249660e-12       0.000000000000e+00       2.360617918260e-12       5.885891280808e-13      -3.665637112968e-15 
  154       6.613466058666e-10       1.483725607066e-13      -6.563663516249e-12       0.000000000000e+00       2.315186518250e-12       5.799640280194e-13      -3.590589140941e-15 
  155       6.660607672725e-10       1.474244438034e-13      -6.552179779780e-12       0.000000000000e+00       2.270940330460e-12       5.715065511095e-13      -3.515921637957e-15 
  156       6.707407962529e-10       1.464234233351e-13      -6.537038196624e-12       0.000000000000e+00       2.227831569917e-12       5.632185803935e-13      -3.441881930579e-15 
  157       6.753851178688e-10       1.453714465424e-13      -6.518201732367e-12       0.000000000000e+00       2.185806568098e-12       5.551014995837e-13      -3.368726755457e-15 
  158       6.799921105636e-10       1.442705832185e-13      -6.495635204384e-12       0.000000000000e+00       2.144805655790e-12       5.471561808320e-13      -3.296722383390e-15 
  159       6.845601053446e-10       1.431230275800e-13      -6.469305324406e-12       0.000000000000e+00       2.104763045971e-12       5.393829724989e-13      -3.226144743375e-15 
  160       6.890873849638e-10       1.419311001370e-13      -6.439180741091e-12       0.000000000000e+00       2.065606716673e-12       5.317816869232e-13      -3.157279546668e-15 
  161       6.935722973826e-10       1.406971980691e-13      -6.405231974220e-12       0.000000000000e+00       2.027273014825e-12       5.243515153608e-13      -3.090361133411e-15 
  162       6.980136091580e-10       1.394236374941e-13      -6.367431121373e-12       0.000000000000e+00       1.989752164972e-12       5.170907900251e-13      -3.025382674760e-15 
